ProductRef,ProductName,ProductCatID,Category Name,Sub Category,UnitMeasureName
706346,"Ortho, Zimmer,Threaded Kirscher Wire,1.1mm x10.1cm",2,Medical Supplies,Orthopedic,BOX
711696,"TUBES, TRACHEOSTOMY, KIT, 10.0MM,W/CANNULA",7,World Vision,Respiratory,BOX
711394,"Ortho, Zimmer,Threaded Kirscher Wire,1.1mm x22.9mm",2,Medical Supplies,Orthopedic,BOX
706370,"Ortho, Zimmer,Threaded Kirscher Wires,.9mm x22.9mm",2,Medical Supplies,Orthopedic,BOX
724450,"Ortho,Blades, Oscillator,Stablecut,25mm x90mmx1.37",2,Medical Supplies,Orthopedic,BOX
722529,"Ortho,Flexible Driver-Standard Handle",2,Medical Supplies,Orthopedic,BOX
722531,"Ortho,Pin/Wire Puller",2,Medical Supplies,Orthopedic,BOX
701553,"Ortho,Smith & Nephew Lg. Fragment Set, 90% complet",2,Medical Supplies,Orthopedic,BOX
709386,"Ortho,Smith & Nephew Lg. Fragment Set, Complete",2,Medical Supplies,Orthopedic,BOX
701606,"Ortho,Synthes Self Tapping Ortho. Screw Set, 4.5mm",2,Medical Supplies,Orthopedic,BOX
715234,"Orthodontic Plaster, By pound",2,Medical Supplies,Dental,BOX
711412,"Orthopedi, Pro Osteon Bone Graft Substitute Block",2,Medical Supplies,Orthopedic,BOX
703734,"Orthopedic, Assorted Boxed Ortho Pieces",2,Medical Supplies,Orthopedic,BOX
706651,"Orthopedic, Bone cement injector front loading",2,Medical Supplies,Orthopedic,BOX
701813,"Orthopedic, Bone cement, High Viscosity",2,Medical Supplies,Orthopedic,BOX
705691,"Orthopedic, Bone Tunneling Cartridge, 12mm",2,Medical Supplies,Orthopedic,BOX
700111,"Orthopedic, Cannulated Screw Set, Incomplete,4.5mm",2,Medical Supplies,Orthopedic,BOX
706612,"Orthopedic, cement injector femoral canal restrict",2,Medical Supplies,Orthopedic,BOX
709487,"Orthopedic, Cold Therapy Wrap",2,Medical Supplies,Orthopedic,BOX
714967,"Orthopedic, DePuy Hip cup",2,Medical Supplies,Orthopedic,BOX
700473,"Orthopedic, Dynamic Condylar Screw Set,  D.C.S",2,Medical Supplies,Orthopedic,BOX
711542,"Orthopedic, Easy-Pull Sock aid",2,Medical Supplies,Orthopedic,BOX
714885,"Orthopedic, Fracture, Skull Pins",2,Medical Supplies,Orthopedic,BOX
718917,"Orthopedic, Hip Endoprosthesis, A. Moore, Curve",2,Medical Supplies,Orthopedic,BOX
714881,"Orthopedic, Howmedica Hip Endoprosthesis, 170mm",2,Medical Supplies,Orthopedic,BOX
714873,"Orthopedic, Howmedica Hip Endoprosthesis, 50mm",2,Medical Supplies,Orthopedic,BOX
714875,"Orthopedic, Howmedica Hip Endoprosthesis, 53mm",2,Medical Supplies,Orthopedic,BOX
714876,"Orthopedic, Howmedica Hip Endoprosthesis, 54mm",2,Medical Supplies,Orthopedic,BOX
714877,"Orthopedic, Howmedica Hip Endoprosthesis, 55mm",2,Medical Supplies,Orthopedic,BOX
714878,"Orthopedic, Howmedica Hip Endoprosthesis, 60mm",2,Medical Supplies,Orthopedic,BOX
714870,"Orthopedic, Howmedica Hip- Fenestrated Straight St",2,Medical Supplies,Orthopedic,BOX
700299,"Orthopedic, Howmedica Mondibular Fixation Set",2,Medical Supplies,Orthopedic,BOX
702571,"Orthopedic, Impression Foam, Compression Kit",2,Medical Supplies,Orthopedic,BOX
702552,"Orthopedic, K-Nails, Stainless Steel, Asst. Size",2,Medical Supplies,Orthopedic,BOX
701832,"Orthopedic, Knee Strap",2,Medical Supplies,Orthopedic,BOX
700910,"Orthopedic, Locking Small Fragment Set, LCP",2,Medical Supplies,Orthopedic,BOX
700065,"Orthopedic, Mandible Compression Plates/Screws",2,Medical Supplies,Orthopedic,BOX
709181,"Orthopedic, MedPor, Assorted Facial Implants",2,Medical Supplies,Orthopedic,BOX
710280,"Orthopedic, Mitek QuickAnchor Ortho Implant anchor",2,Medical Supplies,Orthopedic,BOX
725234,"Orthopedic, Orthosis Chairback Support Brace",2,Medical Supplies,Orthopedic,BOX
711755,"KITS, BREAST PUMP, SYMPHONY TO LACINTA KIT",7,World Vision,Pediatric/Infant,BOX
706411,"Orthopedic, Padded Hip Spica",2,Medical Supplies,Orthopedic,BOX
714871,"Orthopedic, Radial Head Implants",2,Medical Supplies,Orthopedic,BOX
709191,"Orthopedic, Radiopaque Bone Cement",2,Medical Supplies,Orthopedic,BOX
700253,"Orthopedic, Screws, Cortex, 2.7mm",2,Medical Supplies,Orthopedic,BOX
700267,"Orthopedic, Screws, Cortex, 3.5mm",2,Medical Supplies,Orthopedic,BOX
704476,"Orthopedic, Spinal Rods",2,Medical Supplies,Orthopedic,BOX
714847,"Orthopedic, Spinal, Halo Crown System",2,Medical Supplies,Orthopedic,BOX
724119,"Orthopedic, Stainless Steel Weight with Chain, 3lb",2,Medical Supplies,Physical Therapy/Rehabilitation,BOX
724118,"Orthopedic, Stainless Steel Weight with Chain, 4lb",2,Medical Supplies,Physical Therapy/Rehabilitation,BOX
700684,"Orthopedic, Synthes Regular Screw Backup Tray",2,Medical Supplies,Orthopedic,BOX
701208,"Orthopedic, Synthes, Basic Instrument Set",2,Medical Supplies,Orthopedic,BOX
724120,"Orthopedic,Stainless Steel Weight with Chain,1-2lb",2,Medical Supplies,Physical Therapy/Rehabilitation,BOX
725629,"Orthopedics, Universal Shoulder Wrap, w/Cold Packs",2,Medical Supplies,Orthopedic,BOX
704564,"Orthoses, Back, Back Brace",2,Medical Supplies,Orthopedic,BOX
724017,"Osteotome, Lambotte, Straight (G)",2,Medical Supplies,Surgical Instruments,BOX
714832,"Ostomy Appliances, Colostomy  Postoperative Sys",2,Medical Supplies,Drainage/Irrigation,BOX
714011,"Ostomy Appliances, Colostomy pouches",2,Medical Supplies,Ostomy,BOX
711381,"Ostomy Appliances, cut-to-fit skin barrier, 1.75in",2,Medical Supplies,Ostomy,BOX
716660,"Ostomy Appliances, Disposable Convex Insert for st",2,Medical Supplies,Ostomy,BOX
717657,"Ostomy Appliances, Loop Ostomy System",2,Medical Supplies,Ostomy,BOX
714774,"Ostomy Appliances, Ostomy Adhesive Disc",2,Medical Supplies,Ostomy,BOX
709797,"Ostomy Appliances, Ostomy Adhesive Disc (5 units)",2,Medical Supplies,Ostomy,BOX
709071,"Ostomy Appliances, Ostomy Clips",2,Medical Supplies,Ostomy,BOX
705315,"Ostomy Appliances, Ostomy Supplies, Assorted",2,Medical Supplies,Ostomy,BOX
721536,"Ostomy Appliances, Skin Barrier",2,Medical Supplies,Ostomy,BOX
716561,"Ostomy appliances, Skin barrier,  Assorted",2,Medical Supplies,Ostomy,BOX
722482,"Ostomy Appliances, Snugostomy Care Kit",2,Medical Supplies,Ostomy,BOX
708038,"Ostomy Collection Bags, Irrigation Sleeve, 2 3/4in",2,Medical Supplies,Ostomy,BOX
706369,"Ostomy Collection Bags, Seal Ring Pouch",2,Medical Supplies,Ostomy,BOX
711802,"TRAYS, MOLDED FIBER FLAT TRAY",7,World Vision,General Supplies,BOX
725876,"Ostomy,  Appliances, Stoma Cap w/Filter",2,Medical Supplies,Ostomy,BOX
708904,"Ostomy,  Appliances, Stoma wafer, Pediatric",2,Medical Supplies,Ostomy,BOX
711805,"SURGICAL PACKS, DIAGNOSTIC LAP BASIN KIT",7,World Vision,Surgical Packs & Trays,BOX
706119,"Ostomy,  Appliances, Stoma Wafers",2,Medical Supplies,Ostomy,BOX
705957,"Ostomy,  Appliances, Stomahesive Paste",2,Medical Supplies,Ostomy,BOX
722750,"Ostomy, Adapter, Sur-Fit, Low-Pressure, 1 3/4",2,Medical Supplies,Ostomy,BOX
700208,"Ostomy, Appliances, Low Pressure Adapter",2,Medical Supplies,Ostomy,BOX
700878,"Ostomy, Drainable Container, Overnight, 67oz.",2,Medical Supplies,Ostomy,BOX
721559,"Ostomy, drainable pouch with clamp",2,Medical Supplies,Ostomy,BOX
726055,"Ostomy, drainable pouch with filter",2,Medical Supplies,Ostomy,BOX
700242,"Ostomy, Liquid Deodorant",2,Medical Supplies,Ostomy,BOX
709092,"Ostomy, One piece Urostopy pouch",2,Medical Supplies,Ostomy,BOX
709306,"Ostomy, One-Piece drainable pouch",2,Medical Supplies,Ostomy,BOX
711821,"CLEANERS, HAND SANITIZERS, FOAMED ALCOHOL,8OZ",7,World Vision,Personal Hygiene,BOX
701706,"Ostomy, Ostomy Belt",2,Medical Supplies,Ostomy,BOX
725026,"Ostomy, Ostomy Paste Strips",2,Medical Supplies,Ostomy,BOX
716659,"Ostomy, Skin Barrier, 2 piece cut-to-fit, box",2,Medical Supplies,Ostomy,BOX
707881,"Ostomy, Stoma Measuring Device",2,Medical Supplies,Ostomy,BOX
700238,"Ostomy, Stoma Powder",2,Medical Supplies,Ostomy,BOX
721582,"Ostomy, Twin Tip Irrigator",2,Medical Supplies,Ostomy,BOX
701898,"Ostomy, Two-Piece Drainable Post-Op Pouch",2,Medical Supplies,Ostomy,BOX
702531,"Other, Air Freshener",2,Medical Supplies,Cleaning Supplies,BOX
X711837,"Tubing, Arthroscopy Tubing",2,Medical Supplies,Orthopedic,BOX
711960,"Other, Artificial Plant",2,Medical Supplies,General Supplies,BOX
711495,"Other, Assorted Belts by pound",2,Medical Supplies,Medical Apparel (Reusable),BOX
709975,"Other, Assorted Children's Clothing",2,Medical Supplies,General Supplies,BOX
706823,"Other, Assorted Clothing by pound",2,Medical Supplies,General Supplies,BOX
711496,"Other, Assorted Hats and Caps by pound",2,Medical Supplies,Medical Apparel (Reusable),BOX
704469,"Other, Assorted Infant Clothing",2,Medical Supplies,General Supplies,BOX
711847,"URINARY, URO-CATCHER BAG, FITS ALL HOOP  FRAMESS",7,World Vision,Urinary,BOX
705739,"Other, Assorted Pajamas, Sheets, Gowns",2,Medical Supplies,General Supplies,BOX
711086,"Other, Assorted School Supplies by pound",2,Medical Supplies,General Supplies,BOX
725262,"Connectors, Straight Tubing Connector 3/8KN",6,Kendall,Drainage/Irrigation,BOX
711774,"Other, Assorted toys by pound",2,Medical Supplies,General Supplies,BOX
707261,"Other, Assorted toys, etc by pound",2,Medical Supplies,General Supplies,BOX
705821,"Other, AssortedPhysicalTherapyWeight/pound",2,Medical Supplies,Physical Therapy/Rehabilitation,BOX
723425,"Other, Avaguard Wall Bracket, For  Antiseptic 9200",2,Medical Supplies,Furnishings Hospital/Clinic,BOX
706752,"Other, Bedside Bags",2,Medical Supplies,Nursing Aids,BOX
704450,"Other, Bipolar Cord",2,Medical Supplies,Surgical,BOX
714852,"Other, Blotting Paper",2,Medical Supplies,Office,BOX
711859,"Gowns, OR, Disposable, MicroCool, Specialty, XL",2,Medical Supplies,Medical Apparel (Disposable),CASE
708656,"Other, buckets/Lids",2,Medical Supplies,General Supplies,BOX
709590,"Other, Carrying Case for SmartMonitor2",2,Medical Supplies,Monitoring,BOX
X711862,"Scales, Infant, liner",2,Medical Supplies,Monitoring,BOX
714008,"Other, C-fold Paper Towel",2,Medical Supplies,Cleaning Supplies,BOX
709697,"Other, Child Car Seat",2,Medical Supplies,Pediatric/Infant,BOX
700763,"Other, Child's School Bus Tote Bag",2,Medical Supplies,General Medical,BOX
714900,"Other, Cloth Bags w/drawstrings",2,Medical Supplies,Nursing Aids,BOX
714549,"Other, Cloth towels",2,Medical Supplies,General Supplies,BOX
700251,"Other, Clothing, Assorted Pajama Bottoms",2,Medical Supplies,General Supplies,BOX
720402,"Other, Companion Speaker",2,Medical Supplies,Bio-Medical Equipment,BOX
713293,"Other, Cotton Poly Snap pants, med",2,Medical Supplies,Nursing Aids,BOX
714067,"Other, Dental towels",2,Medical Supplies,Dental,BOX
717831,"Other, Diabetes Education, Insulin Starter Kit",2,Medical Supplies,Diabetic,BOX
717637,"Other, DiabetesGettingStartedTakeHomeKit, 29g1/2",2,Medical Supplies,Diabetic,BOX
722622,"Other, Disposable Comfort Discs",2,Medical Supplies,Suction,BOX
706541,"Other, Disposable Footprinter",2,Medical Supplies,Pediatric/Infant,BOX
714805,"Other, Disposable Irrigation Cassette",2,Medical Supplies,Drainage/Irrigation,BOX
701158,"Other, Dome Tents",2,Medical Supplies,General Supplies,BOX
717732,"Other, Dressing Aids, Hip Stick",2,Medical Supplies,Dressings,BOX
711888,"TRACTION UNITS, FOAM BUCKS TRACTION BOOT, L",7,World Vision,Orthopedic,BOX
707972,"Other, Drop Meter Labels",2,Medical Supplies,Office,BOX
717693,"Other, EMT Duffle Bag",2,Medical Supplies,General Medical,BOX
710076,"Other, Field Forceps Plastic Jar",2,Medical Supplies,Plastics,BOX
709505,"Other, Floor finish, Restorer, 44oz.",2,Medical Supplies,Cleaning Supplies,BOX
712361,"Other, floor maintenance pads",2,Medical Supplies,Cleaning Supplies,BOX
714845,"Other, Foam Brackets",2,Medical Supplies,Office,BOX
720396,"Other, Hardware for Eletrical Outlet",2,Medical Supplies,Bio-Medical Equipment,BOX
700149,"Other, Hats, Assorted Baseball Caps",2,Medical Supplies,General Medical,BOX
717917,"Other, Household Mobility Aids",2,Medical Supplies,Orthopedic,BOX
717757,"Other, Hydration Backpack",2,Medical Supplies,General Supplies,BOX
713864,"Other, Hydroflow Automatic Faucet",2,Medical Supplies,Office,BOX
711903,"Gowns, Cover Gowns, XL",2,Medical Supplies,Medical Apparel (Disposable),CASE
703499,"Other, Ice Bags, Small",2,Medical Supplies,General Supplies,BOX
714238,"Other, Infant Shirts",2,Medical Supplies,Pediatric/Infant,BOX
710434,"Other, Kodak X-OMAT",2,Medical Supplies,Bio-Medical Equipment,BOX
711781,"Other, large bait box",2,Medical Supplies,General Supplies,BOX
710789,"Other, Leather Case",2,Medical Supplies,General Supplies,BOX
708468,"Other, Locking Tag, Spring Lock",2,Medical Supplies,General Supplies,BOX
X711910,"Nebulizers, Nebulizer",5,Bio Med,Respiratory,BOX
708777,"Other, Max vac Cassette",2,Medical Supplies,Surgical,BOX
706720,"Other, Medical Folder,Filebacks, Letter Size w/Tab",2,Medical Supplies,Office,BOX
723445,"Other, Mens Swim shorts",2,Medical Supplies,Medical Apparel (Reusable),BOX
709888,"Other, Metal Frame Bag Holder on wheels",2,Medical Supplies,Surgical,BOX
712428,"Other, Microwave Oven",2,Medical Supplies,Furnishings Hospital/Clinic,BOX
714028,"Other, Multi-Fold Paper Towels",2,Medical Supplies,Cleaning Supplies,BOX
717419,"Other, Nymo Bonded Nylon, Black",2,Medical Supplies,Laboratory,BOX
706285,"Other, Paper Napkins per pound",2,Medical Supplies,Personal Hygiene,BOX
714768,"Other, Paper Towel by pound",2,Medical Supplies,Cleaning Supplies,BOX
711921,"BIB, REUSABLE BIB W/VELCRO 18INX34IN",7,World Vision,Personal Hygiene,BOX
713478,"Other, Paper towel By Roll",2,Medical Supplies,Cleaning Supplies,BOX
711989,"Other, Patient Information Paper By Pack",2,Medical Supplies,General Medical,BOX
711703,"Other, Pharmacy Bags",2,Medical Supplies,General Supplies,BOX
711750,"Other, Pharmacy Medication labels",2,Medical Supplies,Medications,BOX
714958,"Other, Picture Frame",2,Medical Supplies,Office,BOX
708775,"Other, Pipe cleaners",2,Medical Supplies,Cleaning Supplies,BOX
722513,"Other, Pipe Frame, 3-Bag Holder W/Wheels",2,Medical Supplies,General Medical,BOX
706690,"Other, Pitcher, Stainless Steel, 32oz.",2,Medical Supplies,Physical Therapy/Rehabilitation,BOX
726015,"Other, Plaster Trap, 3.5gal",2,Medical Supplies,Dental,BOX
712218,"Other, Plastic Bags by pound",2,Medical Supplies,Cleaning Supplies,BOX
711933,World Vision Assorted Supplies 15935,7,World Vision,Unsorted,LB
710526,"Other, Plastic Bags, Medium, by pound",2,Medical Supplies,General Supplies,BOX
712350,"Other, Plastic Bags, small/pound",2,Medical Supplies,General Supplies,BOX
713384,"Other, Plastic Dental bags",2,Medical Supplies,Dental,BOX
706350,"Other, Plastic Shopping Bags with handles",2,Medical Supplies,General Supplies,BOX
715891,"Other, Plastic Tarp",2,Medical Supplies,General Supplies,BOX
709234,"Other, Prepleated Qualitative Circles; Diam. 32cm",2,Medical Supplies,General Supplies,BOX
714814,"Other, Reacher-Grabber, 30in",2,Medical Supplies,Office,BOX
714860,"Other, Series 20000 Kodak Cassette",2,Medical Supplies,Office,BOX
706427,"Other, Series 20000 Legacy MaxVac Cassette",2,Medical Supplies,General Supplies,BOX
706972,"Other, Sheeting, Plastic, All-purpose",2,Medical Supplies,General Supplies,BOX
718191,"Other, Shoehorn, Long Handle",2,Medical Supplies,Orthopedic,BOX
705633,"Other, Small Blank Bags",2,Medical Supplies,General Supplies,BOX
706085,"Other, Sprayer Attachment for Bottle",2,Medical Supplies,General Supplies,BOX
720192,"Other, Stainless Steel Cleaner & Polish, Aerosol",2,Medical Supplies,Cleaning Supplies,BOX
706425,"Other, Standard Volume Bowl Processing",2,Medical Supplies,General Supplies,BOX
710185,"Other, Straws, Drinking Straws",2,Medical Supplies,General Supplies,BOX
706312,"Other, Sun Screen",2,Medical Supplies,Personal Hygiene,BOX
720012,"Other, Suturing Practice Board with Manual,Ethicon",2,Medical Supplies,Surgical,BOX
713556,"Other, Table Range Portable Stove",2,Medical Supplies,Bio-Medical Equipment,BOX
714960,"Other, Time Clock",2,Medical Supplies,Office,BOX
720381,"Other, Toys",2,Medical Supplies,Pediatric/Infant,BOX
714454,"Other, Traction Weight Bag",2,Medical Supplies,Physical Therapy/Rehabilitation,BOX
711632,"Other, traction weight by pound",2,Medical Supplies,Physical Therapy/Rehabilitation,BOX
714642,"Other, Transporter Soft",2,Medical Supplies,Patient Transport,BOX
710443,"Other, T-shirts",2,Medical Supplies,Medical Apparel (Reusable),BOX
723431,"Other, T-shirts, Toddler",2,Medical Supplies,Pediatric/Infant,BOX
704560,"Other, Video Tape",2,Medical Supplies,General Supplies,BOX
711483,"Other, Womens Clothing by pound",2,Medical Supplies,Personal Hygiene,BOX
710167,"Otoscopes, Otoscope Accessories, Specula Disp",2,Medical Supplies,"Ear, Nose &Throat",BOX
706910,"Otoscopes, Otoscope Accessories, Specula Disp 500",2,Medical Supplies,"Ear, Nose &Throat",BOX
701939,"Otoscopes, Otoscope Accessories, Specula, Assorted",2,Medical Supplies,Biomedical Accessories,BOX
710663,"Oximeter, Respironics Ear Clip",2,Medical Supplies,Monitoring,BOX
703591,"Oxygen Administration Kits, NR-D-25/D-25LOxisensor",2,Medical Supplies,Monitoring,BOX
704504,"Oxygen Administration Kits, Oxygen Kit",2,Medical Supplies,Respiratory,BOX
724075,"Oxygen Canister, Oxygen Tank",2,Medical Supplies,Respiratory,BOX
710566,"Oxygen Canisters, Air Cylinder Wrench",2,Medical Supplies,Respiratory,BOX
709239,"Oxygen Canisters, Oxygen canister holder",2,Medical Supplies,Respiratory,BOX
710951,"Oxygen Canisters, Oxygen canister holder, small",2,Medical Supplies,Respiratory,BOX
709858,"Oxygen Canisters, W/Regulator",2,Medical Supplies,Furnishings Hospital/Clinic,BOX
708132,"Oxygen Concentrators, Healthdyne BX-5000",2,Medical Supplies,Respiratory,BOX
712323,Oxygen Delivery  Attachment For Thermovent,2,Medical Supplies,Respiratory,BOX
724435,"Oxygen, Assorted Oxygen Supplies",2,Medical Supplies,Respiratory,BOX
713567,"Oxygen, Mask, Venturi Diluter Jets",2,Medical Supplies,Respiratory,BOX
724733,"Oxygen, Oxygen Supply Tubing Connector, Assorted",2,Medical Supplies,Respiratory,BOX
715290,"Oxygen,Mask,Adult Dual Dial Venturi Style Mask",2,Medical Supplies,Respiratory,BOX
706082,"Oxygenators, Disposable Blood Oxygenator",2,Medical Supplies,Respiratory,BOX
706603,"Oxygenators, Hollow Fiber Oxygenator single use",2,Medical Supplies,Respiratory,BOX
721881,"Oxygenators, Hollow Fiber Oxygenator, Infant",2,Medical Supplies,Respiratory,BOX
708807,"Pacifiers, Infant, Oral, Infant Pacifier",2,Medical Supplies,Pediatric/Infant,BOX
709945,"Pacifiers, Premature infants, <30 wks Gestation",2,Medical Supplies,General Medical,BOX
712678,"Packers, Gauze, 1/2in x 72in Gauze Packing Strip",2,Medical Supplies,Dressings,BOX
712682,"Packers, Gauze, 1in x 5yd, Iodoform  Packing Strip",2,Medical Supplies,Dressings,BOX
712669,"Packers, Gauze, Ear Packing with Drawstring",2,Medical Supplies,Dressings,BOX
701314,"Packers, Gauze, Post Op Nasal Packing",2,Medical Supplies,Dressings,BOX
716557,"Packers, vaginal packing, 2x72in",2,Medical Supplies,Obstetric/Gynecology(OB/GYN),BOX
712681,"Packing Strips, Iodoform, 1/4in x 5yd ",2,Medical Supplies,Dressings,BOX
709244,"Packs, Angiography Drape Pack",2,Medical Supplies,Surgical Packs & Trays,BOX
715925,"Pad, mattress, 18x22x4",2,Medical Supplies,Patient Transport,BOX
724508,"Pad, Perineal Post Pad",2,Medical Supplies,Obstetric/Gynecology(OB/GYN),BOX
712053,"Pads, 10in x 14in Crib Liners, Disposable",2,Medical Supplies,Pediatric/Infant,BOX
714407,"Pads, 20 x 20in Mattress Pad",2,Medical Supplies,Furnishings Hospital/Clinic,BOX
714409,"Pads, 20 x 40in Mattress Pad",2,Medical Supplies,Furnishings Hospital/Clinic,BOX
714408,"Pads, 20 x 9in Mattress Pad",2,Medical Supplies,Furnishings Hospital/Clinic,BOX
712031,"Pads, 23 x 24 Disposable Underpad",2,Medical Supplies,Incontinence (Disposable),BOX
710674,"Pads, 23 x 36 Disposable underpads",2,Medical Supplies,Incontinence (Disposable),BOX
700959,"Pads, 23in x 36in Disposable underpads",2,Medical Supplies,Incontinence (Disposable),BOX
714340,"Pads, 24 x 72in Mattress Pad",2,Medical Supplies,Furnishings Hospital/Clinic,BOX
714175,"Pads, 28 x 35 Disposable underpads",2,Medical Supplies,Incontinence (Disposable),BOX
713811,"Pads, 28 x 36 Disposable underpads",2,Medical Supplies,Incontinence (Disposable),BOX
711991,"Pads, 30 x 30 Disposable underpads",2,Medical Supplies,Incontinence (Disposable),BOX
712381,"Pads, 30 x 36 Disposable underpads",2,Medical Supplies,Incontinence (Disposable),BOX
724844,"Pads, 30 x 36 Reusable Underpads",2,Medical Supplies,Incontinence (Disposable),BOX
713329,"Pads, 32 x 20in Mattress Pad",2,Medical Supplies,Furnishings Hospital/Clinic,BOX
708352,"Pads, 32 x 73in Eggcrate Foam Mattress Pad",2,Medical Supplies,Furnishings Hospital/Clinic,BOX
708487,"Pads, 32 x 73in Foam Pad",2,Medical Supplies,Furnishings Hospital/Clinic,BOX
